NO,Tanggal_Match,Match_ID,Game_Rounds,Team_Name,Team_Side,Draft_Order,Is_Ban,Hero_ID,Hero_Name,Hero_Tipe,Hero_Role,Match_Outcome
1065,5/17/2025,Match_20250517_60,60,NMSS,Blue,3,TRUE,177,Chano,Marksman,Farm_Lane,Red_Win
1066,5/17/2025,Match_20250517_60,60,VESA,Red,4,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1067,5/17/2025,Match_20250517_60,60,NMSS,Blue,5,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1068,5/17/2025,Match_20250517_60,60,VESA,Red,6,FALSE,198,Menki,Fighter,Jungler,Red_Win
1069,5/17/2025,Match_20250517_60,60,VESA,Red,7,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
1070,5/17/2025,Match_20250517_60,60,NMSS,Blue,8,FALSE,503,Biron,Fighter,Clash_Lane,Red_Win
1071,5/17/2025,Match_20250517_60,60,NMSS,Blue,9,FALSE,502,Pei,Assasin,Jungler,Red_Win
1072,5/17/2025,Match_20250517_60,60,VESA,Red,10,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
1073,5/17/2025,Match_20250517_60,60,VESA,Red,11,TRUE,577,Dyadia,Support,Roamer,Red_Win
1074,5/17/2025,Match_20250517_60,60,NMSS,Blue,12,TRUE,111,Lady_Sun,Marksman,Farm_Lane,Red_Win
1075,5/17/2025,Match_20250517_60,60,VESA,Red,13,TRUE,156,Liang,Mage,Mid_Lane,Red_Win
1076,5/17/2025,Match_20250517_60,60,NMSS,Blue,14,TRUE,197,Yixing,Mage,Mid_Lane,Red_Win
1077,5/17/2025,Match_20250517_60,60,VESA,Red,15,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
1078,5/17/2025,Match_20250517_60,60,NMSS,Blue,16,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1079,5/17/2025,Match_20250517_60,60,NMSS,Blue,17,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
1080,5/17/2025,Match_20250517_60,60,VESA,Red,18,FALSE,190,Kongming,Mage,Mid_Lane,Red_Win
1081,5/17/2025,Match_20250517_61,61,VESA,Blue,1,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
1082,5/17/2025,Match_20250517_61,61,NMSS,Red,2,TRUE,577,Dyadia,Support,Roamer,Blue_Win
1083,5/17/2025,Match_20250517_61,61,VESA,Blue,3,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1084,5/17/2025,Match_20250517_61,61,NMSS,Red,4,TRUE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
1085,5/17/2025,Match_20250517_61,61,VESA,Blue,5,FALSE,176,Yuhuan,Mage,Roamer,Blue_Win
1086,5/17/2025,Match_20250517_61,61,NMSS,Red,6,FALSE,159,Dolia,Support,Roamer,Blue_Win
1087,5/17/2025,Match_20250517_61,61,NMSS,Red,7,FALSE,177,Chano,Marksman,Farm_Lane,Blue_Win
1088,5/17/2025,Match_20250517_61,61,VESA,Blue,8,FALSE,130,Musashi,Fighter,Jungler,Blue_Win
1089,5/17/2025,Match_20250517_61,61,VESA,Blue,9,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Blue_Win
1090,5/17/2025,Match_20250517_61,61,NMSS,Red,10,FALSE,564,Mayene,Fighter,Clash_Lane,Blue_Win
1091,5/17/2025,Match_20250517_61,61,NMSS,Red,11,TRUE,149,Liu_Bang,Tank,Clash_Lane,Blue_Win
1092,5/17/2025,Match_20250517_61,61,VESA,Blue,12,TRUE,198,Menki,Fighter,Jungler,Blue_Win
1093,5/17/2025,Match_20250517_61,61,NMSS,Red,13,TRUE,132,Marco_Polo,Marksman,Farm_Lane,Blue_Win
1094,5/17/2025,Match_20250517_61,61,VESA,Blue,14,TRUE,126,Dun,Tank,Clash_Lane,Blue_Win
1095,5/17/2025,Match_20250517_61,61,NMSS,Red,15,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Blue_Win
1096,5/17/2025,Match_20250517_61,61,VESA,Blue,16,FALSE,111,Lady_Sun,Marksman,Farm_Lane,Blue_Win
1097,5/17/2025,Match_20250517_61,61,VESA,Blue,17,FALSE,517,Augran,Fighter,Clash_Lane,Blue_Win
1098,5/17/2025,Match_20250517_61,61,NMSS,Red,18,FALSE,193,Kaizer,Fighter,Jungler,Blue_Win
1099,5/17/2025,Match_20250517_62,62,BTR,Blue,1,TRUE,156,Liang,Mage,Mid_Lane,Blue_Win
1100,5/17/2025,Match_20250517_62,62,AE,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1101,5/17/2025,Match_20250517_62,62,BTR,Blue,3,TRUE,171,Zhang_Fei,Support,Roamer,Blue_Win
1102,5/17/2025,Match_20250517_62,62,AE,Red,4,TRUE,105,Lian_Po,Tank,Clash_Lane,Blue_Win
1103,5/17/2025,Match_20250517_62,62,BTR,Blue,5,FALSE,199,Arli,Marksman,Farm_Lane,Blue_Win
1104,5/17/2025,Match_20250517_62,62,AE,Red,6,FALSE,146,Luna,Fighter,Jungler,Blue_Win
1105,5/17/2025,Match_20250517_62,62,AE,Red,7,FALSE,503,Biron,Fighter,Clash_Lane,Blue_Win
1106,5/17/2025,Match_20250517_62,62,BTR,Blue,8,FALSE,502,Pei,Assasin,Jungler,Blue_Win
1107,5/17/2025,Match_20250517_62,62,BTR,Blue,9,FALSE,179,Nuwa,Mage,Mid_Lane,Blue_Win
1108,5/17/2025,Match_20250517_62,62,AE,Red,10,FALSE,191,Da_Qiao,Support,Mid_Lane,Blue_Win
1109,5/17/2025,Match_20250517_62,62,AE,Red,11,TRUE,564,Mayene,Fighter,Clash_Lane,Blue_Win
1110,5/17/2025,Match_20250517_62,62,BTR,Blue,12,TRUE,177,Chano,Marksman,Farm_Lane,Blue_Win
1111,5/17/2025,Match_20250517_62,62,AE,Red,13,TRUE,134,Dharma,Fighter,Clash_Lane,Blue_Win
1112,5/17/2025,Match_20250517_62,62,BTR,Blue,14,TRUE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
1113,5/17/2025,Match_20250517_62,62,AE,Red,15,FALSE,108,Mozi,Mage,Roamer,Blue_Win
1114,5/17/2025,Match_20250517_62,62,BTR,Blue,16,FALSE,577,Dyadia,Support,Roamer,Blue_Win
1115,5/17/2025,Match_20250517_62,62,BTR,Blue,17,FALSE,514,Allain,Fighter,Clash_Lane,Blue_Win
1116,5/17/2025,Match_20250517_62,62,AE,Red,18,FALSE,174,Consort_Yu,Marksman,Farm_Lane,Blue_Win
1117,5/17/2025,Match_20250517_63,63,AE,Blue,1,TRUE,146,Luna,Fighter,Jungler,Red_Win
1118,5/17/2025,Match_20250517_63,63,BTR,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1119,5/17/2025,Match_20250517_63,63,AE,Blue,3,TRUE,531,Jing,Assasin,Jungler,Red_Win
1120,5/17/2025,Match_20250517_63,63,BTR,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
1121,5/17/2025,Match_20250517_63,63,AE,Blue,5,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1122,5/17/2025,Match_20250517_63,63,BTR,Red,6,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
1123,5/17/2025,Match_20250517_63,63,BTR,Red,7,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
1124,5/17/2025,Match_20250517_63,63,AE,Blue,8,FALSE,126,Dun,Tank,Jungler,Red_Win
1125,5/17/2025,Match_20250517_63,63,AE,Blue,9,FALSE,517,Augran,Fighter,Clash_Lane,Red_Win
1126,5/17/2025,Match_20250517_63,63,BTR,Red,10,FALSE,523,Shi,Mage,Mid_Lane,Red_Win
1127,5/17/2025,Match_20250517_63,63,BTR,Red,11,TRUE,197,Yixing,Mage,Mid_Lane,Red_Win
1128,5/17/2025,Match_20250517_63,63,AE,Blue,12,TRUE,533,Agudo,Marksman,Jungler,Red_Win
1129,5/17/2025,Match_20250517_63,63,BTR,Red,13,TRUE,179,Nuwa,Mage,Mid_Lane,Red_Win
1130,5/17/2025,Match_20250517_63,63,AE,Blue,14,TRUE,130,Musashi,Fighter,Jungler,Red_Win
1131,5/17/2025,Match_20250517_63,63,BTR,Red,15,FALSE,198,Menki,Fighter,Jungler,Red_Win
1132,5/17/2025,Match_20250517_63,63,AE,Blue,16,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
1133,5/17/2025,Match_20250517_63,63,AE,Blue,17,FALSE,159,Dolia,Support,Roamer,Red_Win
1134,5/17/2025,Match_20250517_63,63,BTR,Red,18,FALSE,534,Sakeer,Support,Roamer,Red_Win
1135,5/17/2025,Match_20250517_64,64,KAGE,Blue,1,TRUE,146,Luna,Fighter,Jungler,Blue_Win
1136,5/17/2025,Match_20250517_64,64,MHD,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1137,5/17/2025,Match_20250517_64,64,KAGE,Blue,3,TRUE,171,Zhang_Fei,Support,Roamer,Blue_Win
1138,5/17/2025,Match_20250517_64,64,MHD,Red,4,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
1139,5/17/2025,Match_20250517_64,64,KAGE,Blue,5,FALSE,502,Pei,Assasin,Jungler,Blue_Win
1140,5/17/2025,Match_20250517_64,64,MHD,Red,6,FALSE,197,Yixing,Mage,Mid_Lane,Blue_Win
1141,5/17/2025,Match_20250517_64,64,MHD,Red,7,FALSE,105,Lian_Po,Tank,Roamer,Blue_Win
1142,5/17/2025,Match_20250517_64,64,KAGE,Blue,8,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
1143,5/17/2025,Match_20250517_64,64,KAGE,Blue,9,FALSE,134,Dharma,Fighter,Clash_Lane,Blue_Win
1144,5/17/2025,Match_20250517_64,64,MHD,Red,10,FALSE,174,Consort_Yu,Marksman,Farm_Lane,Blue_Win
1145,5/17/2025,Match_20250517_64,64,MHD,Red,11,TRUE,108,Mozi,Mage,Mid_Lane,Blue_Win
1146,5/17/2025,Match_20250517_64,64,KAGE,Blue,12,TRUE,510,Sun_Ce,Fighter,Clash_Lane,Blue_Win
1147,5/17/2025,Match_20250517_64,64,MHD,Red,13,TRUE,113,Zhuangzi,Support,Roamer,Blue_Win
1148,5/17/2025,Match_20250517_64,64,KAGE,Blue,14,TRUE,503,Biron,Fighter,Clash_Lane,Blue_Win
1149,5/17/2025,Match_20250517_64,64,MHD,Red,15,FALSE,180,Nezha,Fighter,Clash_Lane,Blue_Win
1150,5/17/2025,Match_20250517_64,64,KAGE,Blue,16,FALSE,176,Yuhuan,Mage,Mid_Lane,Blue_Win
1151,5/17/2025,Match_20250517_64,64,KAGE,Blue,17,FALSE,159,Dolia,Support,Roamer,Blue_Win
1152,5/17/2025,Match_20250517_64,64,MHD,Red,18,FALSE,130,Musashi,Fighter,Jungler,Blue_Win
1153,5/17/2025,Match_20250517_65,65,MHD,Blue,1,TRUE,577,Dyadia,Support,Roamer,Blue_Win
1154,5/17/2025,Match_20250517_65,65,KAGE,Red,2,TRUE,502,Pei,Assasin,Jungler,Blue_Win
1155,5/17/2025,Match_20250517_65,65,MHD,Blue,3,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1156,5/17/2025,Match_20250517_65,65,KAGE,Red,4,TRUE,146,Luna,Fighter,Jungler,Blue_Win
1157,5/17/2025,Match_20250517_65,65,MHD,Blue,5,FALSE,199,Arli,Marksman,Farm_Lane,Blue_Win
1158,5/17/2025,Match_20250517_65,65,KAGE,Red,6,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
1159,5/17/2025,Match_20250517_65,65,KAGE,Red,7,FALSE,171,Zhang_Fei,Support,Roamer,Blue_Win
1160,5/17/2025,Match_20250517_65,65,MHD,Blue,8,FALSE,514,Allain,Fighter,Clash_Lane,Blue_Win
1161,5/17/2025,Match_20250517_65,65,MHD,Blue,9,FALSE,159,Dolia,Support,Roamer,Blue_Win
1162,5/17/2025,Match_20250517_65,65,KAGE,Red,10,FALSE,536,Charlotte,Fighter,Clash_Lane,Blue_Win
1163,5/17/2025,Match_20250517_65,65,KAGE,Red,11,TRUE,176,Yuhuan,Mage,Mid_Lane,Blue_Win
1164,5/17/2025,Match_20250517_65,65,MHD,Blue,12,TRUE,197,Yixing,Mage,Mid_Lane,Blue_Win
1165,5/17/2025,Match_20250517_65,65,KAGE,Red,13,TRUE,126,Dun,Tank,Clash_Lane,Blue_Win
1166,5/17/2025,Match_20250517_65,65,MHD,Blue,14,TRUE,533,Agudo,Marksman,Jungler,Blue_Win
1167,5/17/2025,Match_20250517_65,65,KAGE,Red,15,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Blue_Win
1168,5/17/2025,Match_20250517_65,65,MHD,Blue,16,FALSE,179,Nuwa,Mage,Mid_Lane,Blue_Win
1169,5/17/2025,Match_20250517_65,65,MHD,Blue,17,FALSE,198,Menki,Fighter,Jungler,Blue_Win
1170,5/17/2025,Match_20250517_65,65,KAGE,Red,18,FALSE,542,Feyd,Assasin,Jungler,Blue_Win
1171,5/17/2025,Match_20250517_66,66,KAGE,Blue,1,TRUE,502,Pei,Assasin,Jungler,Red_Win
1172,5/17/2025,Match_20250517_66,66,MHD,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1173,5/17/2025,Match_20250517_66,66,KAGE,Blue,3,TRUE,146,Luna,Fighter,Jungler,Red_Win
1174,5/17/2025,Match_20250517_66,66,MHD,Red,4,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1175,5/17/2025,Match_20250517_66,66,KAGE,Blue,5,FALSE,577,Dyadia,Support,Roamer,Red_Win
1176,5/17/2025,Match_20250517_66,66,MHD,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1177,5/17/2025,Match_20250517_66,66,MHD,Red,7,FALSE,517,Augran,Fighter,Jungler,Red_Win
1178,5/17/2025,Match_20250517_66,66,KAGE,Blue,8,FALSE,533,Agudo,Marksman,Jungler,Red_Win
1179,5/17/2025,Match_20250517_66,66,KAGE,Blue,9,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
1180,5/17/2025,Match_20250517_66,66,MHD,Red,10,FALSE,134,Dharma,Fighter,Clash_Lane,Red_Win
1181,5/17/2025,Match_20250517_66,66,MHD,Red,11,TRUE,152,Wang_Zhaojun,Mage,Mid_Lane,Red_Win
1182,5/17/2025,Match_20250517_66,66,KAGE,Blue,12,TRUE,563,Heino,Mage,Mid_Lane,Red_Win
1183,5/17/2025,Match_20250517_66,66,MHD,Red,13,TRUE,179,Nuwa,Mage,Mid_Lane,Red_Win
1184,5/17/2025,Match_20250517_66,66,KAGE,Blue,14,TRUE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
1185,5/17/2025,Match_20250517_66,66,MHD,Red,15,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
1186,5/17/2025,Match_20250517_66,66,KAGE,Blue,16,FALSE,197,Yixing,Mage,Mid_Lane,Red_Win
1187,5/17/2025,Match_20250517_66,66,KAGE,Blue,17,FALSE,514,Allain,Fighter,Clash_Lane,Red_Win
1188,5/17/2025,Match_20250517_66,66,MHD,Red,18,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
1189,5/18/2025,Match_20250518_67,67,AE,Blue,1,TRUE,577,Dyadia,Support,Roamer,Red_Win
1190,5/18/2025,Match_20250518_67,67,TLN,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1191,5/18/2025,Match_20250518_67,67,AE,Blue,3,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1192,5/18/2025,Match_20250518_67,67,TLN,Red,4,TRUE,146,Luna,Fighter,Jungler,Red_Win
1193,5/18/2025,Match_20250518_67,67,AE,Blue,5,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1194,5/18/2025,Match_20250518_67,67,TLN,Red,6,FALSE,134,Dharma,Fighter,Clash_Lane,Red_Win
1195,5/18/2025,Match_20250518_67,67,TLN,Red,7,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
1196,5/18/2025,Match_20250518_67,67,AE,Blue,8,FALSE,159,Dolia,Support,Roamer,Red_Win
1197,5/18/2025,Match_20250518_67,67,AE,Blue,9,FALSE,514,Allain,Fighter,Clash_Lane,Red_Win
1198,5/18/2025,Match_20250518_67,67,TLN,Red,10,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
1199,5/18/2025,Match_20250518_67,67,TLN,Red,11,TRUE,517,Augran,Fighter,Jungler,Red_Win
1200,5/18/2025,Match_20250518_67,67,AE,Blue,12,TRUE,502,Pei,Assasin,Jungler,Red_Win
1201,5/18/2025,Match_20250518_67,67,TLN,Red,13,TRUE,533,Agudo,Marksman,Jungler,Red_Win
1202,5/18/2025,Match_20250518_67,67,AE,Blue,14,TRUE,198,Menki,Fighter,Jungler,Red_Win
1203,5/18/2025,Match_20250518_67,67,TLN,Red,15,FALSE,126,Dun,Tank,Jungler,Red_Win
1204,5/18/2025,Match_20250518_67,67,AE,Blue,16,FALSE,120,Bai_Qi,Tank,Jungler,Red_Win
1205,5/18/2025,Match_20250518_67,67,AE,Blue,17,FALSE,179,Nuwa,Mage,Mid_Lane,Red_Win
1206,5/18/2025,Match_20250518_67,67,TLN,Red,18,FALSE,176,Yuhuan,Mage,Mid_Lane,Red_Win
1207,5/18/2025,Match_20250518_68,68,AE,Blue,1,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1208,5/18/2025,Match_20250518_68,68,TLN,Red,2,TRUE,146,Luna,Fighter,Jungler,Red_Win
1209,5/18/2025,Match_20250518_68,68,AE,Blue,3,TRUE,198,Menki,Fighter,Jungler,Red_Win
1210,5/18/2025,Match_20250518_68,68,TLN,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
1211,5/18/2025,Match_20250518_68,68,AE,Blue,5,FALSE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1212,5/18/2025,Match_20250518_68,68,TLN,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1213,5/18/2025,Match_20250518_68,68,TLN,Red,7,FALSE,159,Dolia,Support,Roamer,Red_Win
1214,5/18/2025,Match_20250518_68,68,AE,Blue,8,FALSE,130,Musashi,Fighter,Jungler,Red_Win
1215,5/18/2025,Match_20250518_68,68,AE,Blue,9,FALSE,149,Liu_Bang,Tank,Clash_Lane,Red_Win
1216,5/18/2025,Match_20250518_68,68,TLN,Red,10,FALSE,514,Allain,Fighter,Clash_Lane,Red_Win
1217,5/18/2025,Match_20250518_68,68,TLN,Red,11,TRUE,508,Garo,Marksman,Farm_Lane,Red_Win
1218,5/18/2025,Match_20250518_68,68,AE,Blue,12,TRUE,533,Agudo,Marksman,Jungler,Red_Win
1219,5/18/2025,Match_20250518_68,68,TLN,Red,13,TRUE,174,Consort_Yu,Marksman,Farm_Lane,Red_Win
1220,5/18/2025,Match_20250518_68,68,AE,Blue,14,TRUE,120,Bai_Qi,Tank,Clash_Lane,Red_Win
1221,5/18/2025,Match_20250518_68,68,TLN,Red,15,FALSE,193,Kaizer,Fighter,Jungler,Red_Win
1222,5/18/2025,Match_20250518_68,68,AE,Blue,16,FALSE,132,Marco_Polo,Marksman,Farm_Lane,Red_Win
1223,5/18/2025,Match_20250518_68,68,AE,Blue,17,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1224,5/18/2025,Match_20250518_68,68,TLN,Red,18,FALSE,179,Nuwa,Mage,Mid_Lane,Red_Win
1225,5/18/2025,Match_20250518_69,69,NMSS,Blue,1,TRUE,577,Dyadia,Support,Roamer,Red_Win
1226,5/18/2025,Match_20250518_69,69,MHD,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1227,5/18/2025,Match_20250518_69,69,NMSS,Blue,3,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1228,5/18/2025,Match_20250518_69,69,MHD,Red,4,TRUE,146,Luna,Fighter,Jungler,Red_Win
1229,5/18/2025,Match_20250518_69,69,NMSS,Blue,5,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
1230,5/18/2025,Match_20250518_69,69,MHD,Red,6,FALSE,198,Menki,Fighter,Jungler,Red_Win
1231,5/18/2025,Match_20250518_69,69,MHD,Red,7,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1232,5/18/2025,Match_20250518_69,69,NMSS,Blue,8,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
1233,5/18/2025,Match_20250518_69,69,NMSS,Blue,9,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1234,5/18/2025,Match_20250518_69,69,MHD,Red,10,FALSE,514,Allain,Fighter,Clash_Lane,Red_Win
1235,5/18/2025,Match_20250518_69,69,MHD,Red,11,TRUE,197,Yixing,Mage,Mid_Lane,Red_Win
1236,5/18/2025,Match_20250518_69,69,NMSS,Blue,12,TRUE,159,Dolia,Support,Roamer,Red_Win
1237,5/18/2025,Match_20250518_69,69,MHD,Red,13,TRUE,502,Pei,Assasin,Jungler,Red_Win
1238,5/18/2025,Match_20250518_69,69,NMSS,Blue,14,TRUE,156,Liang,Mage,Mid_Lane,Red_Win
1239,5/18/2025,Match_20250518_69,69,MHD,Red,15,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
1240,5/18/2025,Match_20250518_69,69,NMSS,Blue,16,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
1241,5/18/2025,Match_20250518_69,69,NMSS,Blue,17,FALSE,126,Dun,Tank,Jungler,Red_Win
1242,5/18/2025,Match_20250518_69,69,MHD,Red,18,FALSE,179,Nuwa,Mage,Mid_Lane,Red_Win
1243,5/18/2025,Match_20250518_70,70,NMSS,Blue,1,TRUE,577,Dyadia,Support,Roamer,Blue_Win
1244,5/18/2025,Match_20250518_70,70,MHD,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1245,5/18/2025,Match_20250518_70,70,NMSS,Blue,3,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
1246,5/18/2025,Match_20250518_70,70,MHD,Red,4,TRUE,146,Luna,Fighter,Jungler,Blue_Win
1247,5/18/2025,Match_20250518_70,70,NMSS,Blue,5,FALSE,134,Dharma,Fighter,Clash_Lane,Blue_Win
1248,5/18/2025,Match_20250518_70,70,MHD,Red,6,FALSE,564,Mayene,Fighter,Clash_Lane,Blue_Win
1249,5/18/2025,Match_20250518_70,70,MHD,Red,7,FALSE,502,Pei,Assasin,Jungler,Blue_Win
1250,5/18/2025,Match_20250518_70,70,NMSS,Blue,8,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
1251,5/18/2025,Match_20250518_70,70,NMSS,Blue,9,FALSE,130,Musashi,Fighter,Jungler,Blue_Win
1252,5/18/2025,Match_20250518_70,70,MHD,Red,10,FALSE,113,Zhuangzi,Support,Roamer,Blue_Win
1253,5/18/2025,Match_20250518_70,70,MHD,Red,11,TRUE,179,Nuwa,Mage,Mid_Lane,Blue_Win
1254,5/18/2025,Match_20250518_70,70,NMSS,Blue,12,TRUE,174,Consort_Yu,Marksman,Farm_Lane,Blue_Win
1255,5/18/2025,Match_20250518_70,70,MHD,Red,13,TRUE,152,Wang_Zhaojun,Mage,Mid_Lane,Blue_Win
1256,5/18/2025,Match_20250518_70,70,NMSS,Blue,14,TRUE,177,Chano,Marksman,Farm_Lane,Blue_Win
1257,5/18/2025,Match_20250518_70,70,MHD,Red,15,FALSE,197,Yixing,Mage,Mid_Lane,Blue_Win
1258,5/18/2025,Match_20250518_70,70,NMSS,Blue,16,FALSE,149,Liu_Bang,Tank,Roamer,Blue_Win
1259,5/18/2025,Match_20250518_70,70,NMSS,Blue,17,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Blue_Win
1260,5/18/2025,Match_20250518_70,70,MHD,Red,18,FALSE,111,Lady_Sun,Marksman,Clash_Lane,Blue_Win
1261,5/18/2025,Match_20250518_71,71,MHD,Blue,1,TRUE,159,Dolia,Support,Roamer,Red_Win
1262,5/18/2025,Match_20250518_71,71,NMSS,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1263,5/18/2025,Match_20250518_71,71,MHD,Blue,3,TRUE,198,Menki,Fighter,Jungler,Red_Win
1264,5/18/2025,Match_20250518_71,71,NMSS,Red,4,TRUE,146,Luna,Fighter,Jungler,Red_Win
1265,5/18/2025,Match_20250518_71,71,MHD,Blue,5,FALSE,517,Augran,Fighter,Jungler,Red_Win
1266,5/18/2025,Match_20250518_71,71,NMSS,Red,6,FALSE,502,Pei,Assasin,Jungler,Red_Win
1267,5/18/2025,Match_20250518_71,71,NMSS,Red,7,FALSE,577,Dyadia,Support,Roamer,Red_Win
1268,5/18/2025,Match_20250518_71,71,MHD,Blue,8,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1269,5/18/2025,Match_20250518_71,71,MHD,Blue,9,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
1270,5/18/2025,Match_20250518_71,71,NMSS,Red,10,FALSE,197,Yixing,Mage,Mid_Lane,Red_Win
1271,5/18/2025,Match_20250518_71,71,NMSS,Red,11,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
1272,5/18/2025,Match_20250518_71,71,MHD,Blue,12,TRUE,132,Marco_Polo,Marksman,Farm_Lane,Red_Win
1273,5/18/2025,Match_20250518_71,71,NMSS,Red,13,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1274,5/18/2025,Match_20250518_71,71,MHD,Blue,14,TRUE,174,Consort_Yu,Marksman,Farm_Lane,Red_Win
1275,5/18/2025,Match_20250518_71,71,NMSS,Red,15,FALSE,120,Bai_Qi,Tank,Clash_Lane,Red_Win
1276,5/18/2025,Match_20250518_71,71,MHD,Blue,16,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
1277,5/18/2025,Match_20250518_71,71,MHD,Blue,17,FALSE,140,Guan_Yu,Fighter,Clash_Lane,Red_Win
1278,5/18/2025,Match_20250518_71,71,NMSS,Red,18,FALSE,111,Lady_Sun,Marksman,Farm_Lane,Red_Win
1279,5/18/2025,Match_20250518_72,72,BTR,Blue,1,TRUE,156,Liang,Mage,Mid_Lane,Blue_Win
1280,5/18/2025,Match_20250518_72,72,RRQ,Red,2,TRUE,502,Pei,Assasin,Jungler,Blue_Win
1281,5/18/2025,Match_20250518_72,72,BTR,Blue,3,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1282,5/18/2025,Match_20250518_72,72,RRQ,Red,4,TRUE,563,Heino,Mage,Mid_Lane,Blue_Win
1283,5/18/2025,Match_20250518_72,72,BTR,Blue,5,FALSE,199,Arli,Marksman,Farm_Lane,Blue_Win
1284,5/18/2025,Match_20250518_72,72,RRQ,Red,6,FALSE,171,Zhang_Fei,Support,Roamer,Blue_Win
1285,5/18/2025,Match_20250518_72,72,RRQ,Red,7,FALSE,179,Nuwa,Mage,Mid_Lane,Blue_Win
1286,5/18/2025,Match_20250518_72,72,BTR,Blue,8,FALSE,146,Luna,Fighter,Jungler,Blue_Win
1287,5/18/2025,Match_20250518_72,72,BTR,Blue,9,FALSE,105,Lian_Po,Tank,Roamer,Blue_Win
1288,5/18/2025,Match_20250518_72,72,RRQ,Red,10,FALSE,198,Menki,Fighter,Jungler,Blue_Win
1289,5/18/2025,Match_20250518_72,72,RRQ,Red,11,TRUE,197,Yixing,Mage,Mid_Lane,Blue_Win
1290,5/18/2025,Match_20250518_72,72,BTR,Blue,12,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
